"서울시",중랑구,282,529494,31,129409,129,92046,-,-,4,4405,6,54426,2,157340,41,36580,1,20,22,11504,45,43524,1,240,-,-,285,530346,31,129409,130,92179,-,-,4,4405,6,54426,2,157340,41,36580,1,20,22,11504,47,44244,1,240,-,-,286,531194,31,128913,131,92246,-,-,4,4405,6,54426,2,157340,41,36580,1,20,22,11504,47,45520,1,240,-,-,292,534704,31,128635,131,92652,-,-,4,4405,6,54426,2,157340,41,36580,1,20,25,12252,50,48154,1,240,-,-,294,537131,31,128635,131,92652,-,-,4,4405,6,54426,2,157340,41,37341,1,20,25,12252,52,49820,1,240,-,-,296,538920,31,128913,131,92652,-,-,4,4405,6,54426,2,157340,41,37341,1,20,25,12252,54,51330,1,240,-,-,296,540034,31,128636,131,92652,-,-,3,4405,6,54426,2,157340,41,37152,-,-,25,12252,56,52930,1,240,-,-,294,539974,31,128636,129,92593,-,-,3,4405,6,54426,2,157340,41,37152,-,-,25,12252,56,52930,1,240,-,-,295,540357,31,128913,130,92699,-,-,3,4405,6,54426,2,157340,41,37152,-,-,25,12252,56,52930,1,240,-,-,296,540213,31,128636,131,92832,-,-,3,4405,6,54426,2,157340,41,37152,-,-,25,12252,56,52930,1,240,-,-
"서울시",성북구,262,309387,22,81302,69,80827,1,1000,2,12800,4,19983,3,17003,57,33103,8,2080,47,15714,44,39125,1,5600,4,850,268,310682,22,81302,70,81327,1,1000,3,12955,4,19983,3,17003,57,33103,8,2080,48,15894,47,39585,1,5600,4,850,313,383197,61,150917,70,81327,1,1000,3,12955,4,19983,3,17003,57,33103,8,2080,49,16074,52,42305,1,5600,4,850,316,392011,61,158151,70,81327,1,1000,3,12955,4,19983,3,17003,57,33103,8,2080,49,16074,55,43885,1,5600,4,850,333,395851,60,157766,82,82382,1,1000,3,12955,4,19983,3,17003,58,33253,8,2080,49,16074,60,46905,1,5600,4,850,354,378545,60,134612,93,83469,1,1000,3,12955,4,19983,3,17003,60,33317,8,2080,50,16414,67,50505,1,6357,4,850,359,408471,62,163102,93,83469,1,1000,3,12955,4,19983,3,17003,58,33253,8,2080,53,17014,69,51405,1,6357,4,850,362,412861,64,165343,93,83469,1,1000,3,12955,4,19983,3,18553,58,33253,8,2080,53,17013,70,52005,1,6357,4,850,364,390282,62,142128,93,83469,1,1000,3,12955,4,19983,3,18553,58,33253,8,2080,57,17649,70,52005,1,6357,4,850,364,388642,63,159842,93,83469,1,1000,3,12955,4,1292,3,18553,58,33253,8,2080,58,18586,67,52005,2,4757,4,850
"서울시",강북구,163,127084,11,21317,68,23395,-,-,3,1990,-,-,2,4090,30,11856,-,-,24,32823,25,31614,-,-,-,-,165,127197,11,21317,68,23395,-,-,4,2034,-,-,2,4090,31,11925,-,-,24,32823,25,31614,-,-,-,-,168,128656,11,21317,69,23575,-,-,4,2034,-,-,2,4090,31,11925,-,-,25,33009,26,32706,-,-,-,-,173,130217,11,21317,70,23863,-,-,4,2034,-,-,2,4090,31,11925,-,-,26,33086,29,33902,-,-,-,-,182,131893,11,21317,70,23863,-,-,5,2110,-,-,2,4090,35,12532,-,-,27,33249,32,34732,-,-,-,-,196,136689,11,21317,73,24387,-,-,5,2110,-,-,8,5630,37,12793,1,50,27,33249,34,37153,-,-,-,-,210,138655,11,21317,73,24387,-,-,5,2110,-,-,8,5630,46,13574,1,50,27,33249,35,37933,1,100,3,305,214,139129,11,21317,74,24631,-,-,6,2210,-,-,8,5630,47,13604,1,50,27,33249,35,37933,1,100,4,405,214,139129,11,21317,74,24631,-,-,6,2210,-,-,8,5630,47,13604,1,50,27,33249,35,37933,1,100,4,405,215,139297,11,21317,74,24631,-,-,6,2210,-,-,8,5630,47,13604,1,50,27,33249,35,37933,1,100,5,573
"서울시",도봉구,302,238527,10,28104,166,78546,1,8511,4,1010,-,-,7,42300,29,23447,-,-,21,6953,43,48048,21,1608,-,-,309,242567,10,28104,171,81865,1,8511,4,1010,-,-,7,42300,29,23447,-,-,22,7124,44,48598,21,1608,-,-,318,247299,10,28104,174,84275,1,8511,4,1010,-,-,7,42300,29,23447,-,-,24,7420,47,50498,22,1734,-,-,323,250564,10,28104,175,84449,1,8511,4,1010,-,-,7,42300,30,23877,-,-,24,7420,50,53159,22,1734,-,-,323,250564,10,28104,175,84449,1,8511,4,1010,-,-,7,42300,30,23877,-,-,24,7420,50,53159,22,1734,-,-,318,257128,10,28663,175,84449,1,8511,4,1010,-,-,7,42300,33,27936,-,-,24,7420,50,55159,14,1680,-,-,321,263936,10,28665,175,84449,1,8511,4,1010,-,-,7,42300,33,27736,-,-,24,7420,50,55159,14,1680,3,7006,324,266372,9,27016,177,86559,1,8511,4,1010,-,-,7,42300,33,28166,-,-,24,7420,50,55359,14,1680,5,8351,327,271558,9,27015,177,86559,1,8511,4,1010,-,-,7,46300,36,29353,-,-,24,7420,50,55359,14,1680,5,8351,331,273277,9,27016,180,88162,1,8511,4,1010,-,-,7,46300,36,29353,-,-,24,7420,50,55359,14,1680,6,8466
"서울시",노원구,332,564371,54,186497,111,63195,1,800,1,12000,14,114213,4,20288,21,8943,4,379,30,24644,88,126062,3,7350,1,-,350,595573,54,186497,125,65603,-,800,1,12000,14,114213,6,46653,21,8943,4,379,30,24644,91,128492,3,7350,1,-,367,602608,54,186497,127,66363,-,800,1,12000,14,114213,6,46653,23,10328,4,379,39,26282,95,131743,3,7350,1,-,374,606168,54,186497,127,66363,1,800,1,12000,14,114213,6,46653,23,10328,4,379,39,26282,101,135303,3,7350,1,-,390,626436,55,189743,132,67272,1,800,1,12000,14,114213,9,58053,23,10328,4,379,41,27345,106,138853,3,7350,1,100,397,648489,56,196085,132,67272,1,800,1,12000,14,114213,12,71053,23,10328,4,379,41,27345,109,141564,3,7350,1,100,405,660058,56,197553,132,67272,1,800,1,12000,14,114213,15,76658,23,10328,4,379,41,27345,114,146060,3,7350,1,100,415,673507,57,197839,56,63141,5,2800,-,-,45,77200,21,86658,49,52364,4,361,37,15759,118,171543,3,195,20,5647,417,674242,59,196154,56,63141,5,2800,-,-,45,77200,22,89178,49,52364,4,361,37,15759,118,171543,3,195,19,5547,419,685214,60,205726,56,63141,5,2800,-,-,45,77200,23,90578,49,52364,4,361,37,15759,118,171543,3,195,19,5547
"서울시",은평구,185,358643,53,120631,52,35036,2,582,-,-,3,47500,3,33544,19,12602,-,-,19,10699,32,91249,2,6800,-,-,202,373448,54,122316,60,36958,3,907,-,-,3,47500,3,33544,19,12602,-,-,24,20240,34,92581,2,6800,-,-,206,374063,54,122316,61,36963,5,1074,-,-,3,47500,3,33544,19,12602,-,-,24,20240,35,93024,2,6800,-,-,226,382905,47,116043,66,45952,13,3962,-,-,3,47500,3,33544,30,14850,-,-,25,20380,37,93874,2,6800,-,-,242,407757,44,110112,84,75725,13,3962,-,-,3,47500,3,33544,30,14850,-,-,25,20380,38,94884,2,6800,-,-,263,433718,54,132237,89,76751,18,6372,-,-,3,47500,3,33544,30,14850,-,-,25,20380,39,95284,2,6800,-,-,257,410163,46,108476,89,76751,18,6372,-,-,3,47500,3,33544,30,14850,-,-,27,20586,39,95284,2,6800,-,-,257,410163,46,108476,89,76751,18,6372,-,-,3,47500,3,33544,30,14850,-,-,27,20586,39,95284,2,6800,-,-,264,436444,55,134964,89,76751,18,6372,-,-,3,47500,3,33544,30,14850,-,-,25,20379,39,95284,2,6800,-,-,255,409956,46,108476,89,76751,18,6372,-,-,3,47500,3,33544,30,14850,-,-,25,20379,39,95284,2,6800,-,-
"서울시",서대문구,206,562430,44,451239,102,55149,11,2468,1,500,1,3000,2,13848,3,3781,-,-,12,5025,29,25150,1,2270,-,-,209,564064,44,451239,105,56783,11,2468,1,500,1,3000,2,13848,3,3781,-,-,12,5025,29,25150,1,2270,-,-,210,231936,44,118872,105,56783,11,2468,1,500,1,3000,2,13848,3,3781,-,-,13,5264,29,25150,1,2270,-,-,206,249225,35,134579,105,55980,11,2468,1,500,1,3000,2,13848,4,4281,-,-,14,5394,32,26905,1,2270,-,-,208,249839,35,134578,105,55980,11,2468,1,500,1,3000,2,13848,4,4281,-,-,15,5626,33,27287,1,2270,-,-,216,233528,34,118251,113,55914,11,2468,1,500,1,3000,2,13848,4,4281,-,-,15,5626,34,27370,1,2270,-,-,232,253427,36,135050,122,57779,12,2690,1,500,1,3000,2,13848,4,4281,-,-,18,6269,35,27740,1,2270,-,-,241,254797,36,135050,123,58139,18,3365,1,500,1,3000,3,14108,4,4281,-,-,18,6269,35,27740,1,2270,1,75,241,255637,36,135440,123,58589,18,3365,1,500,1,3000,3,14108,4,4281,-,-,18,6269,35,27740,1,2270,1,75,242,253984,36,135050,124,58589,18,3365,1,500,1,3000,3,14108,4,4281,-,-,18,6269,35,27740,1,1008,1,75
"서울시",마포구,365,901332,76,272569,97,359851,4,3445,6,3172,4,134037,4,13150,75,26911,2,1127,41,21430,49,55993,6,349,1,9300,358,931253,68,300139,97,359851,4,3445,6,3172,4,134037,4,13150,75,26911,2,1127,41,21430,50,58343,6,349,1,9300,376,916690,71,301999,110,363255,4,3445,6,3172,4,134037,4,12850,84,34292,2,1127,41,20891,45,41342,5,280,-,-,382,943517,71,301427,112,363401,4,3445,6,3172,4,134037,4,12850,85,34402,2,1127,42,21157,45,43828,5,280,2,24391,404,956153,71,301427,124,372351,5,3590,6,3172,4,134037,4,12850,85,34642,2,1127,44,22067,52,46219,5,280,2,24391,419,884519,73,158544,124,373946,5,3590,6,3172,4,134037,4,22482,88,34455,2,1127,44,22370,56,50289,5,280,8,80227,421,886405,73,158543,125,374898,5,3590,6,3172,4,134037,4,22482,88,34455,2,1127,45,21885,56,50289,5,1700,8,80227,421,886405,73,158543,125,374898,5,3590,6,3172,4,134037,4,22482,88,34455,2,1127,45,21885,56,50289,5,1700,8,80227,419,885435,73,158544,125,374898,5,3590,6,3172,4,134037,4,22482,85,33107,2,1127,46,22262,56,50289,5,1700,8,80227,413,879984,73,158544,126,374898,5,3590,6,3172,4,134037,4,22482,85,33107,2,1127,46,22262,49,44838,5,1700,8,80227
"서울시",양천구,218,470671,36,143257,50,78529,2,10782,6,30082,2,21268,1,13152,36,13515,4,463,22,13251,54,80476,3,7965,2,57931,221,506286,38,177839,50,79124,2,10782,6,30082,2,21286,1,13152,36,13515,4,463,22,13251,55,80896,3,7965,2,57931,284,523209,42,188281,83,79719,2,15638,12,30292,2,21286,1,13152,36,13515,4,463,36,13251,58,81716,6,7965,2,57931,277,534839,42,188281,84,79719,2,15638,12,30292,2,21286,1,13152,36,13515,4,463,23,13251,62,93346,6,7965,3,57931,245,511603,43,165469,52,79445,2,15638,12,30292,2,21286,1,13152,36,13515,4,463,23,13251,61,93196,6,7965,3,57931,246,471784,43,166878,60,73809,2,15638,12,22284,2,21268,1,13152,23,11373,4,363,24,12203,65,85226,6,7965,4,41625,250,477749,45,171903,61,74449,2,15638,12,22284,2,21268,1,13152,23,11373,4,363,24,12203,66,85526,6,7965,4,41625,254,481862,45,171903,63,74733,2,15638,12,22284,2,21268,1,13152,24,11472,4,363,24,12203,67,89256,6,7965,4,41625,254,481864,45,171905,63,74733,2,15638,12,22284,2,21268,1,13152,24,11472,4,363,24,12203,67,89256,6,7965,4,41625,255,480802,45,171902,64,74760,2,15638,13,24928,2,21268,1,13152,24,11472,4,363,24,12203,66,85526,6,7965,4,41625
"서울시",강서구,266,1191021,90,389692,45,675568,7,16493,4,4454,3,22440,-,-,5,462,1,1350,31,10953,54,52734,-,-,26,16875,284,1199464,90,389692,49,677189,7,16493,4,4454,3,22440,-,-,5,462,1,1350,31,10953,63,57956,-,-,31,18475,294,1205095,90,389692,52,677777,7,16493,4,4454,3,22440,-,-,5,462,1,1350,32,11367,69,62585,-,-,31,18475,335,1146100,121,329629,57,686003,7,16493,4,4454,2,9940,-,-,5,462,1,1350,32,11367,73,67217,-,-,33,19185,353,1149247,120,327016,62,689023,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11367,81,69957,-,-,38,19185,360,1154619,119,328752,64,689994,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11367,87,72622,-,-,38,19185,359,1152736,117,326773,65,690090,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11367,87,72622,-,-,38,19185,360,1152971,117,326771,65,690090,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11367,87,72622,-,-,39,19422,363,1155792,119,328752,66,690930,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11367,87,72622,-,-,39,19422,362,1152872,118,325945,66,690930,7,16493,4,4454,2,9940,-,-,5,462,1,1350,33,11368,87,72622,-,-,39,19308
"서울시",구로구,335,476817,19,103684,99,147287,3,27707,10,3563,8,12019,6,46658,58,18756,-,-,26,12637,56,65698,6,15930,44,22878,353,574889,19,103684,105,150045,3,27707,10,3563,8,12019,7,119458,60,19603,-,-,28,13255,61,70598,6,15930,46,39028,353,565642,19,87507,107,151260,4,28532,10,3563,8,12019,7,119458,60,19603,-,-,28,13495,59,75698,5,15479,46,39028,352,573646,19,84805,143,168081,5,28872,10,3563,8,12019,7,125458,59,19338,-,-,27,13495,59,75698,5,15479,10,26838,368,605107,19,84805,143,167013,5,28872,10,3563,8,12019,12,153198,66,22208,-,-,27,13495,60,76398,6,15498,12,28038,373,624690,18,84788,146,185013,5,28872,10,3563,8,12019,12,153198,66,22208,-,-,27,13495,63,77998,6,15498,12,28038,378,628110,18,84808,146,185013,5,28872,10,3563,8,12019,12,153198,66,22208,-,-,27,13495,68,81398,6,15498,12,28038,413,681696,35,117581,162,196326,5,28872,10,3563,8,12019,14,162698,66,22208,-,-,27,13495,68,81398,6,15498,12,28038,424,689507,35,120532,165,198281,5,28872,10,3563,8,12019,14,162698,72,24498,-,-,28,14035,68,81398,6,15498,13,28113,430,693706,36,120506,165,201926,5,28872,10,3563,8,12019,14,162698,73,24546,-,-,29,14172,68,81398,6,15498,16,28508
"서울시",금천구,126,299742,7,42501,9,35066,1,600,2,900,3,18116,9,136784,9,16595,-,-,17,16194,19,20802,5,109,45,12075,174,311741,6,42330,33,38614,24,7259,1,100,2,18116,10,142709,9,16219,-,-,20,17785,20,21053,5,114,44,7443,176,320691,6,42330,34,39325,24,7325,1,100,2,18116,11,150509,9,16219,-,-,19,17785,21,21338,5,114,44,7530,184,330670,7,42246,35,39521,25,6998,1,100,2,18116,12,158509,9,16219,-,-,19,17785,23,23448,5,114,46,7614,195,344168,7,42246,35,39521,27,7924,1,100,2,18116,14,167009,10,17050,-,-,19,17785,25,25559,5,114,50,8744,201,364724,6,43642,39,42381,27,7924,1,100,2,18116,16,182809,11,17550,-,-,19,17785,25,25559,5,114,50,8744,210,388290,7,40100,39,42381,30,15788,1,100,2,18116,20,201809,11,17550,-,-,19,17785,25,25559,6,358,50,8744,213,421352,7,42246,41,73247,30,15788,1,100,2,18116,20,201809,11,17550,-,-,20,17835,25,25559,6,358,50,8744,213,422877,6,43642,41,73247,30,15788,1,100,2,18116,20,201809,11,17550,-,-,21,17964,25,25559,6,358,50,8744,214,421481,7,42246,41,73247,30,15788,1,100,2,18116,20,201809,11,17550,-,-,21,17964,25,25559,6,358,50,8744
"서울시",영등포구,339,719087,9,40645,79,387118,5,13941,5,4658,8,30174,4,56765,77,27288,1,1500,19,9374,68,66781,5,4964,59,75879,350,726244,9,40645,84,389678,5,13941,5,4658,8,30174,4,56765,77,27288,1,1500,19,9374,72,70978,5,4964,61,76279,352,727517,8,29175,87,402168,5,13941,5,4658,8,30174,4,56765,77,27288,1,1500,19,9374,73,71481,5,4964,60,76029,387,750441,12,31137,101,413232,5,13941,5,4658,8,30174,4,56765,77,27288,1,1500,24,10825,82,79378,5,4964,63,76579,401,774430,15,35219,124,420444,5,13941,5,4658,8,30174,6,64765,77,27288,1,1500,26,11632,87,85478,5,4964,42,74367,430,819253,39,71127,126,424258,5,13941,5,4658,8,30174,6,65765,77,27288,1,1500,28,11833,87,88878,6,5464,42,74367,405,798772,23,41529,131,426541,5,21202,5,4658,8,30174,6,65765,77,27288,1,1500,28,11833,87,88878,6,5464,28,73940,413,803487,27,44975,134,427460,5,21202,5,4658,8,30174,6,65765,77,27288,1,1500,28,11833,88,89228,6,5464,28,73940,426,825263,39,66601,134,427460,5,21202,5,4658,8,30174,6,65765,77,27288,1,1500,29,11983,88,89228,6,5464,28,73940,427,825959,39,66601,134,427460,5,21202,5,4658,8,30174,6,65765,77,27288,1,1500,30,12679,88,89228,6,5464,28,73940
"서울시",동작구,295,265779,14,36852,51,61507,14,16207,7,8307,3,12180,3,65800,35,5475,-,-,21,5242,71,33525,7,680,69,20004,216,268718,14,36852,52,61637,14,16623,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,37,35575,8,680,52,20347,225,274490,14,36857,54,61754,14,17143,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,42,40625,8,680,54,20427,238,282335,15,37157,59,64436,14,20366,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,46,41825,8,680,57,20867,243,283827,15,37157,62,64828,14,20366,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,48,42925,8,680,57,20867,243,286162,14,38014,61,64666,14,20626,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,51,44455,8,680,56,20717,250,282598,14,31156,61,64666,15,21406,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,55,46855,8,680,58,20832,251,283028,14,31156,62,65096,15,21406,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,55,46855,8,680,58,20832,251,283028,14,31156,62,65096,15,21406,7,8307,3,12180,3,65800,5,5475,-,-,21,5242,55,46855,8,680,58,20832,236,266122,13,30902,53,61586,20,25904,7,8307,-,-,3,65800,5,5557,-,-,21,5242,55,46855,8,680,51,15290
"서울시",관악구,226,168180,13,6465,65,31095,3,30818,1,300,1,8230,1,26000,50,17277,-,-,23,6823,40,37847,5,994,24,2331,242,192701,13,6810,75,53885,3,30818,1,300,1,8230,1,26000,54,17553,-,-,23,6823,42,38957,5,994,24,2331,246,195173,13,6810,75,53908,3,30818,1,300,1,8230,1,26000,54,17553,-,-,24,7419,45,40810,5,994,24,2331,254,243710,13,6810,79,54798,3,30818,1,300,1,8230,1,26000,55,63868,-,-,25,7773,47,41788,5,994,24,2331,282,244825,13,7316,123,45790,4,33418,1,300,1,8230,1,26000,31,59959,-,-,31,9677,51,52167,4,1154,22,814,285,244867,13,6809,125,46043,4,33418,1,300,1,8230,1,26000,31,59959,-,-,31,9373,52,52767,4,1154,22,814,300,252556,13,7316,131,47192,4,33418,1,300,1,8230,3,27225,33,60635,-,-,32,9515,57,56957,3,954,22,814,300,252680,13,7316,131,47316,4,33418,1,300,1,8230,3,27225,33,60635,-,-,32,9515,57,56957,3,954,22,814,302,253874,13,7318,131,47316,4,33418,1,300,1,8230,3,27225,33,60850,-,-,34,10492,57,56957,3,954,22,814,302,252293,13,7316,131,47192,4,33418,1,300,1,8230,3,27225,35,60990,-,-,32,9897,57,55957,3,954,22,814
"서울시",서초구,272,1285945,38,734735,75,202253,7,16184,7,9624,3,59910,11,188340,32,15971,11,4251,28,8173,40,42939,2,360,18,3205,262,1289266,24,734735,75,202253,7,16184,7,9624,3,59910,11,188340,32,15971,11,4251,28,8173,43,45909,3,711,18,3205,307,1421371,67,867325,73,198703,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,28,8173,42,45409,3,1103,23,4817,309,1422522,68,867756,73,198703,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,28,8173,43,46129,3,1103,23,4817,314,1427242,68,867756,73,198703,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,28,8173,48,50849,3,1103,23,4817,275,1428071,27,867325,73,198703,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,28,8173,50,52109,3,1103,23,4817,322,1449157,70,868591,75,215625,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,30,11071,50,52109,3,1103,23,4817,323,1447114,72,871070,75,213203,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,29,8971,50,52109,3,1103,23,4817,283,1447114,32,871070,75,213203,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,29,8971,50,52109,3,1103,23,4817,323,1447114,72,871070,75,213203,7,16184,7,9624,3,59910,11,188340,32,17956,11,3827,29,8971,50,52109,3,1103,23,4817
"서울시",강남구,330,1381225,37,245393,109,176653,6,26126,7,6255,6,61400,3,732577,15,8585,7,437,48,15471,85,106678,-,-,7,1650,337,1387588,37,245538,111,177573,6,26126,7,6255,6,61400,3,732577,15,8585,7,437,48,16918,88,108004,2,2525,7,1650,397,1553267,91,405911,113,178655,6,26126,7,6255,6,61400,3,732577,15,8585,7,437,48,16918,92,112228,2,2525,7,1650,400,1560397,91,405911,113,178655,7,32058,7,6255,6,61400,3,732577,15,8585,7,437,48,16918,95,113976,1,1975,7,1650,411,1566004,91,405911,114,178735,7,32058,7,6255,6,61400,3,732577,24,13876,7,437,49,17154,95,113976,1,1975,7,1650,417,1589048,91,425360,115,179335,7,32058,7,6255,6,61400,3,732577,24,13876,7,437,50,17749,99,116376,1,1975,7,1650,425,2007604,94,415713,116,179994,7,32058,7,6255,6,61400,3,1158477,24,13876,7,437,54,18999,99,116770,1,1975,7,1650,423,2002550,94,411352,116,179994,7,32058,7,6255,6,61400,3,1158477,24,13876,7,437,52,18306,99,116770,1,1975,7,1650,355,1950588,91,424950,53,115251,7,32058,7,6255,6,61400,3,1158477,21,12825,7,437,53,18540,99,116770,1,1975,7,1650,358,1939305,94,413667,53,115251,7,32058,7,6255,6,61400,3,1158477,21,12825,7,437,53,18540,99,116770,1,1975,7,1650
"서울시",송파구,277,901350,33,219253,22,168148,55,133576,6,11750,3,174315,5,69365,18,29694,8,1497,61,27109,53,62315,6,3878,7,450,304,913719,32,218221,24,168642,58,134579,6,11750,3,174315,5,69365,20,29423,8,1497,61,27109,73,73991,7,4378,7,450,316,973086,43,276377,80,240430,3,64001,6,11750,3,174315,5,69365,20,29423,8,1497,61,27109,73,73991,7,4378,7,450,325,988201,48,284171,80,242346,4,65523,5,11440,3,174315,5,69365,20,34896,8,1497,61,27109,77,72711,7,4378,7,450,332,991527,48,284171,84,244366,4,65523,5,11440,3,174315,5,69365,20,34896,8,1497,62,27385,79,73741,7,4378,7,450,327,983733,43,276377,84,244366,4,65523,5,11440,3,174315,5,69365,20,34896,8,1497,62,27385,79,73741,7,4378,7,450,340,1001474,48,284171,87,250516,4,65523,5,11440,3,174315,5,69365,20,35196,8,1497,64,28026,82,76596,7,4378,7,450,340,1001474,48,284171,87,250516,4,65523,5,11440,3,174315,5,69365,20,35196,8,1497,64,28026,82,76596,7,4378,7,450,353,1056973,61,339670,87,250516,4,65523,5,11440,3,174315,5,69365,20,35196,8,1497,64,28026,82,76596,7,4378,7,450,342,1003385,48,284171,87,250516,4,65523,5,11440,3,174315,5,69365,21,36628,8,1497,65,28506,82,76596,7,4378,7,450
"서울시",강동구,241,519788,32,129301,96,99340,1,24280,5,6080,1,64660,1,73715,25,27334,1,100,32,13648,38,62053,7,15647,2,3630,253,534946,32,129301,99,101197,1,24280,5,6080,1,64660,1,73715,25,27334,1,100,36,15271,43,73731,7,15647,2,3630,264,528475,32,129054,101,102191,1,24280,5,6080,1,64660,1,73715,26,26869,1,100,36,15271,47,77687,10,4882,3,3686,275,572793,32,129054,109,116105,1,24280,5,6080,1,64660,1,73715,27,26956,1,100,37,42199,48,81076,10,4882,3,3686,287,592664,32,128965,116,130455,1,24280,5,6080,1,64660,1,73715,28,27136,1,100,38,42499,50,84176,10,4882,4,5716,293,604259,32,129054,120,139847,1,24280,5,6080,1,64660,1,75215,28,27136,1,100,38,42499,52,84790,10,4882,4,5716,297,605754,30,129054,122,139847,1,24280,5,6080,1,64660,1,75215,29,27444,1,100,40,42886,53,85590,10,4882,4,5716,301,606939,32,129054,124,140612,1,24280,5,6080,1,64660,1,75215,28,27264,1,100,40,42886,54,86190,10,4882,4,5716,301,607569,32,129684,124,140612,1,24280,5,6080,1,64660,1,75215,28,27264,1,100,40,42886,54,86190,10,4882,4,5716,302,608229,32,129684,124,140612,1,24280,5,6080,1,64660,1,75215,28,27264,1,100,41,43546,54,86190,10,4882,4,5716
"서울시",중부공원녹지사업소,6,31500,-,-,6,31500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,30466,-,-,5,30466,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,30466,-,-,5,30466,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,31354,-,-,4,24742,-,-,-,-,-,-,-,-,-,-,-,-,1,6612,-,-,-,-,-,-,5,31354,-,-,4,24742,-,-,-,-,-,-,-,-,-,-,-,-,1,6612,-,-,-,-,-,-,5,27606,-,-,4,20994,-,-,-,-,-,-,-,-,-,-,-,-,1,6612,-,-,-,-,-,-,4,28549,-,-,3,21937,-,-,-,-,-,-,-,-,-,-,-,-,1,6612,-,-,-,-,-,-,3,50186,-,-,2,13069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,37117,3,50186,-,-,2,13069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,37117,5,69541,-,-,3,25219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,44322
"서울시",안전총괄실,23,1564964,-,-,14,1099001,7,427910,-,-,-,-,-,-,2,38053,-,-,-,-,-,-,-,-,-,-,26,1672436,-,-,17,1206473,7,427910,-,-,-,-,-,-,2,38053,-,-,-,-,-,-,-,-,-,-,27,1784403,-,-,19,1320718,6,425632,-,-,-,-,-,-,2,38053,-,-,-,-,-,-,-,-,-,-,26,1784400,-,-,19,1565047,5,175170,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,26,1784400,-,-,19,1565047,5,175170,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,27,1789400,-,-,20,1570047,5,175170,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,27,1791049,-,-,20,1571696,5,175170,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,24,1672182,-,-,17,1452815,5,175184,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,25,1672182,-,-,18,1452815,5,175184,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-,25,1633924,-,-,18,1414557,5,175184,-,-,-,-,-,-,2,44183,-,-,-,-,-,-,-,-,-,-
